trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
109,True,"{'a': 0, 'e': 0.0}",20,14,11.51523079382071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,True,"{'a': 0, 'e': 0.0}",20,8,16.03388613744926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,True,"{'a': 0, 'e': 0.0}",20,15,9.088879422851132,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,True,"{'a': 0, 'e': 0.0}",20,6,24.160306692895574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,True,"{'a': 0, 'e': 0.0}",20,14,13.003525770710079,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,True,"{'a': 0, 'e': 0.0}",30,18,22.05457140859806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,True,"{'a': 0, 'e': 0.0}",20,0,27.408512596629826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,True,"{'a': 0, 'e': 0.0}",25,0,42.041050400207254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
117,True,"{'a': 0, 'e': 0.0}",25,0,36.00354647106003,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,True,"{'a': 0, 'e': 0.0}",20,13,11.753505566988462,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,True,"{'a': 0, 'e': 0.0}",20,10,17.05842771910254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,True,"{'a': 0, 'e': 0.0}",25,14,18.37826348671667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,True,"{'a': 0, 'e': 0.0}",20,8,18.963720102158085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,True,"{'a': 0, 'e': 0.0}",20,6,23.97355906806204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,True,"{'a': 0, 'e': 0.0}",20,16,5.891240851347238,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,True,"{'a': 0, 'e': 0.0}",25,14,17.85787128356863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,True,"{'a': 0, 'e': 0.0}",30,19,17.06479404902892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0, 'e': 0.0}",20,0,-12.130764500878586,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
127,True,"{'a': 0, 'e': 0.0}",30,21,15.707839145962167,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,True,"{'a': 0, 'e': 0.0}",20,0,25.82052779633349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,True,"{'a': 0, 'e': 0.0}",30,18,21.50132820457704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,True,"{'a': 0, 'e': 0.0}",25,16,21.080315127459997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,True,"{'a': 0, 'e': 0.0}",20,6,25.13956408371129,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,True,"{'a': 0, 'e': 0.0}",30,0,42.76549830685269,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,True,"{'a': 0, 'e': 0.0}",30,8,31.820716823029425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,True,"{'a': 0, 'e': 0.0}",25,15,18.619195636422607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,True,"{'a': 0, 'e': 0.0}",25,17,12.13132489133749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,True,"{'a': 0, 'e': 0.0}",30,24,9.97191190880435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,True,"{'a': 0, 'e': 0.0}",35,16,38.371419891502086,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,True,"{'a': 0, 'e': 0.0}",25,7,27.061888709546373,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,True,"{'a': 0, 'e': 0.0}",25,13,20.558762444634286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,True,"{'a': 0, 'e': 0.0}",20,9,16.331837708198623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,True,"{'a': 0, 'e': 0.0}",20,13,14.021631507309968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,True,"{'a': 0, 'e': 0.0}",20,8,22.073889164458418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,True,"{'a': 0, 'e': 0.0}",25,11,21.795787958057062,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,True,"{'a': 0, 'e': 0.0}",25,0,39.016816714893324,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,True,"{'a': 0, 'e': 0.0}",30,12,27.434384617424552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,True,"{'a': 0, 'e': 0.0}",20,12,16.680795353076277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,True,"{'a': 0, 'e': 0.0}",30,10,35.301321813041106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,True,"{'a': 0, 'e': 0.0}",25,5,35.98919807110402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,True,"{'a': 0, 'e': 0.0}",25,9,25.865295054605458,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,True,"{'a': 0, 'e': 0.0}",30,15,29.154827724737327,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,True,"{'a': 0, 'e': 0.0}",35,0,52.61826081266146,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,True,"{'a': 0, 'e': 0.0}",20,0,29.846320790650196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,True,"{'a': 0, 'e': 0.0}",20,6,28.871301857543624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,True,"{'a': 0, 'e': 0.0}",25,15,16.617270789880408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,True,"{'a': 0, 'e': 0.0}",20,16,5.131604012575995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,True,"{'a': 0, 'e': 0.0}",20,6,24.291836294311064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,True,"{'a': 0, 'e': 0.0}",35,18,28.174560159935364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,True,"{'a': 0, 'e': 0.0}",20,9,19.959539061675827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,True,"{'a': 0, 'e': 0.0}",30,11,32.51865459781178,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0, 'e': 0.0}",20,12,13.779606576768508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0, 'e': 0.0}",20,12,15.113579169038967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,True,"{'a': 0, 'e': 0.0}",20,16,8.266378574905387,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,True,"{'a': 0, 'e': 0.0}",25,13,21.461740842521774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,True,"{'a': 0, 'e': 0.0}",25,15,16.24927832158603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,True,"{'a': 0, 'e': 0.0}",20,14,9.37430989608411,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,True,"{'a': 0, 'e': 0.0}",25,0,37.510787703029244,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
167,True,"{'a': 0, 'e': 0.0}",20,12,15.560699744269954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,True,"{'a': 0, 'e': 0.0}",25,17,15.077003747018663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,True,"{'a': 0, 'e': 0.0}",30,18,22.59742489654266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,True,"{'a': 0, 'e': 0.0}",25,3,35.04947972510077,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,True,"{'a': 0, 'e': 0.0}",30,15,25.259550280644742,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,True,"{'a': 0, 'e': 0.0}",20,9,17.068654710248076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,True,"{'a': 0, 'e': 0.0}",20,7,19.828281169290587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0, 'e': 0.0}",20,2,28.37891771514217,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,True,"{'a': 0, 'e': 0.0}",35,15,36.922459376022154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,True,"{'a': 0, 'e': 0.0}",20,15,6.805163008090135,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0, 'e': 0.0}",20,10,15.915956466079983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,True,"{'a': 0, 'e': 0.0}",35,20,26.64676688141123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,True,"{'a': 0, 'e': 0.0}",25,15,-24.24886556344078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
180,True,"{'a': 0, 'e': 0.0}",30,11,33.86363474184603,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,True,"{'a': 0, 'e': 0.0}",25,0,34.16205452623085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0, 'e': 0.0}",20,0,27.60151727652469,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,True,"{'a': 0, 'e': 0.0}",30,16,27.324044388085408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,True,"{'a': 0, 'e': 0.0}",25,13,21.78064994817859,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,True,"{'a': 0, 'e': 0.0}",20,14,13.733369007315684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,True,"{'a': 0, 'e': 0.0}",25,16,19.34230127855121,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,True,"{'a': 0, 'e': 0.0}",25,1,33.860509530670576,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,True,"{'a': 0, 'e': 0.0}",20,6,16.39731211427045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0, 'e': 0.0}",20,10,19.273520174568905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,True,"{'a': 0, 'e': 0.0}",30,6,38.841463607621556,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,True,"{'a': 0, 'e': 0.0}",20,9,21.008102802838287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,True,"{'a': 0, 'e': 0.0}",25,0,33.34079081560953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,True,"{'a': 0, 'e': 0.0}",25,0,43.581571417765936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
194,True,"{'a': 0, 'e': 0.0}",20,10,17.45830934125968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,True,"{'a': 0, 'e': 0.0}",20,8,23.958190155094208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0, 'e': 0.0}",25,0,39.98299129583523,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,True,"{'a': 0, 'e': 0.0}",25,5,32.39099177905378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,True,"{'a': 0, 'e': 0.0}",20,7,22.108473622719835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,True,"{'a': 0, 'e': 0.0}",20,2,27.91629493934229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0, 'e': 0.0}",25,15,19.958089323638127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
